Model,Fuel Barrels/Year
Ram Van 2500 2WD CNG,0.147051282051282
Ram Wagon 1500 2WD,23.543571428571425
Ram Wagon 2500 2WD,26.76320512820513
Ram Wagon 2500 2WD CNG,0.1490384615384615
Ramcharger 2WD,26.507097902097907
Ramcharger 4WD,28.965727272727275
Rampage Pickup 2WD,15.01329192546584
Range Rover,24.189982956651985
Range Rover 4.0,25.35461538461539
Range Rover 4.6,27.4675
Range Rover County,27.4675
Range Rover County Classic,25.35461538461539
Range Rover County LWB,26.76320512820513
Range Rover Evoque,14.041357048748354
Range Rover Evoque Convertible,14.330869565217393
Range Rover FFV,19.51638157894737
Range Rover L FFV,19.51638157894737
Range Rover LWB,18.432138157894737
Range Rover Sport,21.797986457621324
Range Rover Sport FFV,19.51638157894737
Range Rover Sport TDV6,15.287400000000002
Range Rover TDV6,15.287400000000002
Ranger 2WD,16.78248862044818
Ranger 2WD FFV,19.029771241830066
Ranger 4WD,20.338068014705883
Ranger 4WD FFV,20.681411764705885
Ranger Pickup 2WD,17.295425521047754
Ranger Pickup 4WD,19.339525539019945
Ranger Pickup Cab Chassis,19.788269199346406
Ranger Pickup Cab Chassis 2WD,20.77373949579832
Ranger2WD FFV,19.388823529411766
Rapide,21.974
Rapide S,20.035117647058826
Reatta,16.914197368421053
Regal,16.001975507594906
Regal AWD,14.98227272727273
Regal eAssist,11.365862068965518
Regal/Century,16.508036340852133
Relay AWD,19.388823529411766
Relay FWD,17.540649122807018
Reliant,14.638015488863202
Reliant Wagon,14.650784377010442
Renaissance,23.543571428571425
Renault Medallion Sedan,14.83245
Renault Medallion Wagon,15.540822368421054
Rendezvous AWD,18.097495126705653
Rendezvous FWD,17.022621710526316
Renegade 2WD,12.696088888888887
Renegade 4WD,12.97076388888889
Reno,14.737996541501978
Ridgeline AWD,15.695714285714288
Ridgeline FWD,14.98227272727273
Ridgeline Truck 4WD,19.388823529411766
Rio,11.625601813327725
Rio Eco,10.56612701612903
Riviera,17.354085709630112
Riviera Convertible,19.388823529411766
Roadmaster,18.527098039215687
Roadmaster Wagon,18.619425770308123
Roadster,21.974
Roadster V8,21.974
Rocky 4WD,16.218904761904763
Rodeo 2WD,19.678567129303875
Rodeo 4WD,20.71165705592582
Rodeo Sport 2WD,18.93764598383213
Rodeo Sport 4WD,20.115904411764706
Rogue AWD,13.27880175983437
Rogue FWD,12.896645238095239
Rogue Select AWD,13.73375
Rogue Select FWD,13.1844
Rondo,15.404392316017317
Routan,16.785694444444445
Routan FWD,17.396083333333333
Ruf,25.35461538461539
S-Type,18.311666666666667
S-Type 3.0 Litre,17.058763157894738
S-Type 4.2 Litre,17.50852339181287
S-Type R,19.029771241830066
S-type (X200) V6,17.347894736842107
S-type (X200) V8,19.388823529411766
S10 Blazer 2WD,17.56610602065493
S10 Blazer 4WD,20.051689291101056
S10 Cab Chassis 2WD,22.911481577246285
S10 Pickup 2WD,16.84729340380693
S10 Pickup 2WD FFV,16.16508373205742
S10 Pickup 4WD,20.42996830259882
S10 Utility Body 2WD,18.311666666666667
S15 Cab Chassis 2WD,23.571979961215256
S15 Jimmy 2WD,17.309857805187814
S15 Jimmy 4WD,19.422484681372552
S15 Pickup 2WD,16.32549011393837
S15 Pickup 4WD,19.422484681372552
S15 Utility Body 2WD,18.311666666666667
S2000,16.323542857142858
S281 Family,23.543571428571425
S3,13.02945512820513
S320,18.311666666666667
S331 Family,25.35461538461539
S350,18.255476190476195
S350 Bluetec 4matic,15.287400000000002
S350D,18.19928571428572
S4,18.00449044011544
S4 Avant,19.97933630952381
S4 Cabriolet,20.753222222222224
S40 AWD,15.903801406926407
S40 FWD,14.5669062764681
S400 Hybrid,15.695714285714288
S420,20.829520833333333
S430,17.898621553884713
S430 4matic,19.388823529411766
S5,17.288823211521454
S5 Cabriolet,15.99000892857143
S500,19.939642379679146
S500 4matic,20.600625
S500 Coupe,21.679705357142858
S500 Sedan,22.758785714285715
S55 AMG,20.88337867647059
S550,17.874490442349188
S550 4matic,18.592294375644997
S550 4matic Coupe,17.058763157894738
S550 Convertible,16.4805
S550e,8.2468347375
S6,18.377065476190477
S6 Avant,21.974
S6 Wagon,18.311666666666667
S60,15.826511904761906
S60 AWD,15.361312158669707
S60 CC AWD,13.757634782608697
S60 FWD,14.819513713441502
S60 Inscription AWD,13.504088628762545
S60 Inscription FWD,11.365862068965518
S60 PoleStar AWD,15.695714285714288
S60 Polestar AWD,14.330869565217393
S60 R AWD,17.709309210526317
S600,23.69147335164835
S600 Coupe,24.449093406593406
S600 Sedan,25.35461538461539
S63 AMG,21.71082651009122
S63 AMG 4matic,18.311666666666667
S63 AMG 4matic Coupe,18.311666666666667
S65 AMG,23.972855921855924
S65 AMG Convertible,20.600625
S65 AMG Coupe,21.974
S7,16.166585714285713
S70,16.182356527682845
S70 AWD,17.347894736842107
S8,19.26205287524367
S8 quattro,21.974
S80,17.371989035087722
S80 AWD,17.00707729886213
S80 FWD,14.991619193203233
S80/S80 Executive,17.058763157894738
S80/S80 Premier,16.508036340852133
S90,18.311666666666667
S90 AWD,13.1844
S90 FWD,12.207777777777777
SA310,8.501845238095239
SC,12.900540792386765
SC 300/SC 400,18.118912280701757
SC 300/SC 430,18.311666666666667
SC 430,17.623258145363412
SJ 410 4WD,15.338993506493509
SJ 410V 4WD,15.338993506493509
SJ410K P/U 4WD,14.98227272727273
SKY,15.387461003670245
SL,12.463114544475319
SL320,18.311666666666667
SL400,14.330869565217393
SL450,14.330869565217393
SL500,19.761685520361993
SL55 AMG,23.02038095238095
SL550,18.384941679566563
SL600,23.785043956043957
SL63 AMG,20.445733082706766
SL65 AMG,22.35988256841198
SLC300,12.207777777777777
SLK230,15.338993506493509
SLK230 Kompressor,15.1445031338227
SLK250,12.677307692307696
SLK280,16.34970238095238
SLK300,15.35937755102041
SLK32 AMG,19.029771241830066
SLK320,17.05704213659148
SLK350,16.030403700899846
SLK55 AMG,18.110923796791447
SLR,25.35461538461539
SLS AMG,20.600625
SLS AMG Black Series Coupe,23.543571428571425
SLS AMG Coupe,21.974
SLS AMG GT Coupe,21.974
SLS AMG GT Roadster,21.974
SLS AMG Roadster,21.516208333333335
SLX,22.49719047619048
SQ5,17.347894736842107
SRX,17.347894736842107
SRX 2WD,19.004672518233303
SRX AWD,19.566324942257605
SS,19.735052521008406
SSC,20.600625
SSR Pickup 2WD,22.268294642857143
STS,17.600598031537178
STS 2WD,18.311666666666667
STS AWD,18.10288009294627
STS-V,22.366392857142856
SVX,18.070723684210527
SVX AWD,18.311666666666667
SW,12.449548419481753
SX4,13.117995054945055
SX4 AWD,13.547789906832298
SX4 Sedan,12.459982417582419
SX4 Sport,12.872749519230773
SX4 Sport/Anniversary Edition,12.677307692307696
Sable,16.335934210526318
Sable (FFV),17.347894736842107
Sable AWD,17.347894736842107
Sable FWD,15.338993506493509
Sable Wagon,16.842166330460298
Sable Wagon (FFV),17.347894736842107
Sable Wagon 3.0 A/C,17.347894736842107
Sable Wagon V6 A/C,17.829780701754387
Safari 2WD (Passenger),20.398658088235294
Safari 2WD (cargo),18.315785337541715
Safari 2WD (passenger),19.196154339917786
Safari 2WD Conversion (cargo),21.516208333333335
Safari AWD (Passenger),22.75878571428571
Safari AWD (cargo),20.86199394463668
Safari AWD (passenger),21.5619875
Safari AWD Conversion (cargo),23.543571428571425
Safari Wagon,18.67071895424837
Saloon/Vantage/Volante,37.767812500000005
Samurai,13.1844
Samurai 2WD,13.184400000000002
Samurai Convertible,13.1844
Samurai Hardtop,13.1844
Samurai Hardtop 4WD,13.1844
Samurai Soft-top 4WD,13.1844
Santa Fe 2WD,16.33733337610205
Santa Fe 4WD,17.250354812992853
Santa Fe AWD,16.4805
Santa Fe FWD,15.695714285714288
Santa Fe Sport 2WD,14.344440464426878
Santa Fe Sport 4WD,15.517353896103899
Santa Fe Sport AWD,15.457900432900436
Santa Fe Sport FWD,14.44848402503294
Santa Fe Sport Ultimate AWD,15.695714285714288
Santa Fe Sport Ultimate FWD,14.76513833992095
Santa Fe Ultimate 2WD,16.4805
Santa Fe Ultimate 4WD,17.347894736842107
Santa Fe Ultimate AWD,17.347894736842107
Santa Fe Ultimate FWD,16.4805
Savana (cargo) (Bi-fuel),27.4675
Savana 15/25 2WD Conversion (cargo),23.15117857142857
Savana 15/25 AWD Conversion (cargo),24.147252747252747
Savana 1500  2WD Conversion (cargo),23.543571428571425
Savana 1500  AWD (cargo),23.229657142857143
Savana 1500  AWD (cargo) FFV,23.543571428571425
Savana 1500  AWD Conversion (cargo),23.543571428571425
Savana 1500  AWD Conversion (cargo) FFV,23.543571428571425
Savana 1500 2WD (Passenger),23.802291993720562
Savana 1500 2WD (Passenger) FFV,23.543571428571425
Savana 1500 2WD (cargo),20.78239522058824
Savana 1500 2WD (cargo) FFV,21.974
Savana 1500 2WD Conversion (cargo),23.543571428571425
Savana 1500 2WD Conversion (cargo) FFV,23.543571428571425
Savana 1500 AWD (Passenger),23.672931711145996
Savana 1500 AWD (Passenger) FFV,23.543571428571425
Savana 1500 AWD (cargo),21.974
Savana 1500 AWD Conversion (cargo),23.543571428571425
Savana 1500/2500  2WD (Passenger),24.147252747252747
Savana 1500/2500 2WD (Passenger),23.02038095238095
Savana 1500/2500 2WD (cargo),22.18041842737095
Savana 1500/2500 2WD (passenger),23.171301282051278
Savana 1500/2500 AWD (cargo),22.95498214285714
Savana 2500 2WD (Passenger),25.517144970414204
Savana 2500 2WD (cargo),27.4675
Savana 2500 2WD Conversion (cargo),27.4675
Savana 3500 2WD (Passenger),26.699178321678325
Savana 3500 2WD (cargo),28.71602272727273
Savana Cargo (dedicated CNG),0.155
Savana Passenger (Bi-fuel),27.4675
Savana Passenger (dedicated CNG),0.155
Scirocco,15.013291925465841
Scirocco 16v,14.54800395256917
Scorpio,18.850245098039217
Scoupe,12.91712912557528
Scrambler,19.943110498366014
Scrambler Pickup 4WD,18.08200143557423
Sebring,15.444365891644065
Sebring 4 Door,15.532042398777696
Sebring AWD,18.311666666666667
Sebring Convertible,15.860076324504243
Sebring Convertible FFV,15.695714285714288
Sebring FFV,14.98227272727273
Sedan,13.375621426399688
Sedan 4WD,15.454872368314915
Sedan/3 Door,14.45319598894894
Sedan/3 Door 4WD,15.25265673818935
Sedan/3Door 4WD Turbo,16.23267293233083
Sedona,17.939912566956608
Sedona SX,15.695714285714288
Sedona SXL,17.347894736842107
Sentra,12.545945135384962
Sentra Classic,12.224546703296705
Sentra Coupe,12.76894987026862
Sentra FE,10.02870182555781
Sentra Honeybee,11.908490322580644
Sentra Wagon,12.579273084291188
Sentra Wagon 4WD,14.37352096273292
Sentra/200SX,12.895821624901837
Sephia,13.593020091535607
Sephia/Spectra,14.344440464426878
Sequoia 2WD,22.07676955782313
Sequoia 4WD,22.901474025974025
Sequoia 4WD FFV,23.319346938775507
Series 1,17.347894736842107
Series I,17.347894736842107
Seville,18.412896228743215
Shadow,15.17262611380695
Shadow Convertible,15.435808505527655
Shelby GT350 Mustang,20.600625
Sidekick 2Door 2WD,15.194975800596922
Sidekick 2Door 4WD,15.226979735240608
Sidekick 2Door RWD,15.338993506493509
Sidekick 2WD,14.484414596273293
Sidekick 4Door 2WD,15.457900432900436
Sidekick 4Door 4WD,15.428173701298704
Sidekick 4Door RWD,15.338993506493509
Sidekick Convertible 4WD,13.56655652173913
Sidekick Hardtop 2WD,15.220086580086582
Sidekick Hardtop 4WD,14.989735581426247
Sidekick Soft-top 4WD,14.849471785008472
Sidekick Sport 2WD,16.088107142857144
Sidekick Sport 4WD,16.088107142857144
Sidekick Sport RWD,16.088107142857144
Sienna 2WD,16.594944515438797
Sienna 4WD,18.465546218487393
Sienna AWD,17.361662907268173
Sierra 15 Hybrid 2WD,16.889260045836515
Sierra 15 Hybrid 4WD,17.76885654761905
Sierra 1500 2WD,21.27897888026391
Sierra 1500 4WD,23.368302272663183
Sierra 1500 AWD,25.35461538461539
Sierra 2500 2WD,22.943822399806077
Sierra 2500 4WD,24.458062673845763
Sierra 2500 HD 2WD CNG,0.2066666666666667
Sierra 2500 HD 4WD CNG,0.2066666666666667
Sierra 2500 Hd 2WD,29.96454545454546
Sierra C15 2WD,19.652798859393382
Sierra C15 2WD FFV,20.654482843137256
Sierra C15 Cab Chassis 2WD,19.173392156862747
Sierra C15 XFE 2WD,18.580955882352942
Sierra C15 XFE 2WD FFV,18.311666666666667
Sierra Classic 15 Hybrid 2WD,19.388823529411766
Sierra Classic 15 Hybrid 4WD,20.600625
Sierra Classic 1500 2WD,20.425587009803923
Sierra Classic 1500 4WD,22.23559523809524
Sierra Classic 1500 AWD,23.543571428571425
Sierra Denali 1500 AWD,26.411057692307693
Sierra K15 4WD,20.510251754085093
Sierra K15 4WD FFV,21.6354649859944
Sierra K15 AWD,23.543571428571425
Sierra K15 AWD FFV,23.543571428571425
Sierra K15 Cab Chassis 4WD,19.173392156862747
Sigma,18.311666666666667
Silhouette 2WD,17.723258541089564
Silhouette AWD,18.311666666666667
Silver Dawn,27.4675
Silver Seraph,25.35461538461539
Silver Spirit II/Silver Spur,31.46277272727273
Silver Spirit III/Spur III,29.96454545454546
Silver Spirit/Silver Spur,36.85222916666667
Silver Spirit/Spur/Mulsanne,36.623333333333335
Silver Spur,27.4675
Silver Spur II Mpw Touring L,29.96454545454546
Silver Spur III Limousine,29.96454545454546
Silver Spur Limousine,35.96934523809524
Silver Spur Park Ward,29.96454545454546
Silver Spur/Silver Dawn,27.4675
Silverado 15 Hybrid 2WD,16.889260045836515
Silverado 15 Hybrid 4WD,17.76885654761905
Silverado 1500 2WD,20.79731253352405
Silverado 1500 4WD,22.63083152173913
Silverado 1500 AWD,25.35461538461539
Silverado 2500 2WD,25.769509090909093
Silverado 2500 2WD (Bifuel),32.961
Silverado 2500 HD 2WD,29.96454545454546
Silverado 2500 HD 2WD CNG,0.19633333333333336
Silverado 2500 HD 4WD CNG,0.2066666666666667
Silverado C15 2WD,19.557615664801393
Silverado C15 2WD FFV,20.654482843137256
Silverado C15 Cab Chassis 2WD,19.173392156862747
Silverado C15 XFE 2WD,18.580955882352942
Silverado C15 XFE 2WD FFV,18.311666666666667
Silverado Classic 15 Hybrid 2WD,19.388823529411766
Silverado Classic 15 Hybrid 4WD,20.600625
Silverado Classic 1500 2WD,20.425587009803923
Silverado Classic 1500 4WD,22.006699404761903
Silverado K15 4WD,20.44705759419996
Silverado K15 4WD FFV,21.6354649859944
Silverado K15 Cab Chassis 4WD,19.173392156862747
Silverado SS 1500 AWD,25.35461538461539
Six Door,21.974
Skyhawk,14.012607947148926
Skyhawk Wagon,13.304556973581976
Skylark,15.277029332457737
Solstice,15.421711368341805
Somerset Regal,15.186636184210528
Somerset/Skylark,14.94789311594203
Sonata,14.918435247908917
Sonata (Y-3),16.567698412698416
Sonata Hybrid,8.65900386637325
Sonata Hybrid Limited,8.908378378378377
Sonata Hybrid SE,7.847857142857142
Sonata Limited,13.367516666666667
Sonata Plug-in Hybrid,3.8580803014602054
Sonata Sport Limited,11.636477832512314
Sonic,10.921145286903377
Sonic 5,10.921145286903377
Sonic 5 RS,11.568823891625614
Sonic RS,11.521466133004925
Sonoma 2WD,17.430909395491735
Sonoma 2WD (FFV),16.16508373205742
Sonoma 4WD,20.557258944486886
Sorento 2WD,17.170937342613815
Sorento 4WD,18.34691563532098
Sorento AWD,15.679531243499065
Sorento AWD FE,15.695714285714288
Sorento FE AWD,15.695714285714288
Sorento FWD,14.791504658385094
Soul,12.4500168847026
Soul ECO dynamics,12.207777777777777
Soul Eco,12.224546703296705
Space Wagon,15.930130797773655
Space Wagon 4WD,17.347894736842107
Spark,9.78605752960275
Spectra,13.235316555666557
Spectra 1.8L,14.358011363636365
Spectra 2.0L,13.1844
Spectrum,10.674460500250257
Spectrum Turbo,12.207777777777777
Speed 3,15.957309523809526
Spider,15.461437709887369
Spider Cambiocorsa/Spider GT,27.4675
Spider Cambiocorsa/spider GT,27.4675
Spider Veloce 2000,15.695714285714288
Spirit,15.721180563700646
Spirit III/Spur III/Dawn,29.96454545454546
Sport Van G10/20 2WD,24.022672939560444
Sport Van G10/20 2WD (passenger),27.4675
Sport Van G30  2WD,25.35461538461539
Sport Van G30 2WD,25.35461538461539
Sport Van G30 2WD (cargo),27.4675
Sportage 2WD,15.926702015573305
Sportage 4WD,16.695034591660672
Sportage AWD,15.137368718238287
Sportage FE AWD,14.98227272727273
Sportage FE FWD,12.677307692307696
Sportage FWD,13.862727826086957
Sportage SX AWD,15.695714285714288
Sportage SX FWD,14.98227272727273
Sprint,8.96130817632272
Sprint ER,6.939926861702128
Sprint Metro,7.012978723404256
Sprint Plus,8.698041666666667
Spyder,22.23559523809524
Spyder Cambiocorsa/GT/90 ANV,27.4675
Stage 3 F-150 2WD,27.4675
Stage 3 F-150 4WD,27.4675
Stage 3 F-150 Supercab 2WD,27.4675
Stage 3 F-150 Supercab 4WD,27.4675
Stage 3 F-150 Supercrew 2WD,27.4675
Stage 3 F-150 Supercrew 4WD,27.4675
Stage 3 F150 Regular Cab 2WD,26.411057692307693
Stage 3 F150 Regular Cab 4WD,26.411057692307693
Stage 3 F150 Super Cab 2WD,26.411057692307693
Stage 3 F150 Super Cab 4WD,26.411057692307693
Stage 3 F150 Super Crew 2WD,26.411057692307693
Stage 3 F150 Super Crew 4WD,26.411057692307693
Stage 3 Mustang,19.48203902714932
Stage 3 Mustang Coupe,19.388823529411766
Stanza,14.86754411337455
Stanza Wagon 2WD,15.741726096367401
Stanza Wagon 4WD,17.926157894736843
Starion,18.048819776714513
Station Wagon,14.330869565217393
Stealth,17.99040935672515
Storm,13.239257647417238
Stratus,15.373824984562598
Stratus 4 Door,15.674311038961042
Stylus,12.54526107742832
Suburban 1500 2WD,22.930802182917702
Suburban 1500 2WD FFV,21.466197478991596
Suburban 1500 4WD,24.33036177721709
Suburban 1500 AWD,24.147252747252747
Suburban 2500 2WD,27.4675
Suburban 2500 4WD,27.4675
Suburban C10 2WD,23.607347222912836
Suburban C1500 2WD,17.99040935672515
Suburban K10 4WD,26.32047768408063
Suburban K1500 4WD,18.311666666666667
Suburban V1500 4WD,25.860537860576926
Summit,12.558981465894616
Summit Wagon,15.906510384890382
Sunbird,14.426348166042699
Sunbird Convertible,14.89612215788026
Sunbird Wagon,12.986414886039887
Sunburst,10.79252205388425
Sundance,15.154561074824539
Sundance Convertible,14.715837405866447
Sundance/Duster,15.018423739940456
Sunfire,13.890074681142798
Super V8,18.965654761904766
Supra,18.249443227868813
Swift,10.360243733055782
Swift GA,9.155833333333334
Swift GT,12.389441137566138
Swift GTI,12.752767857142857
Swift x,12.146235821123323
T10 (S10) Blazer 4WD,18.405070036073642
T10 (S10) Pickup 4WD,18.042082944661118
T100 2WD,18.420574950145532
T100 4WD,21.581607142857145
T15 (S15) Jimmy 4WD,18.405070036073642
T15 (S15) Pickup 4WD,18.042082944661118
TC By,18.349461644306846
TC By Convertible,18.311666666666667
TC by Maserati,18.311666666666667
TL,15.826511904761906
TL 2WD,15.013291925465841
TL 4WD,16.26646753246753
TLX,12.478092857142856
TLX 2WD,12.478092857142856
TLX 4WD,13.1844
TLX AWD,13.1844
TLX FWD,12.478092857142856
TR40,19.109250000000007
TSX,14.08369162624815
TSX Wagon,13.1844
TT Coupe,14.570009024791638
TT Coupe quattro,14.888109995267891
TT RS Coupe,16.4805
TT Roadster,14.80809992941841
TT Roadster quattro,14.889265366212737
TTS Coupe,13.1844
TVR 280i Convertible,18.311666666666667
TVR 280i Coupe,18.311666666666667
TVR 280i/350i Convertible,18.311666666666667
TVR 280i/350i Coupe,18.311666666666667
Tacoma 2WD,17.072103157080694
Tacoma 4WD,18.913546192130465
Tacoma 4WD Double Cab,18.311666666666667
Tahoe 1500 2WD,22.063086350550954
Tahoe 1500 2WD FFV,19.388823529411766
Tahoe 1500 4WD,23.47990550149374
Tahoe 1500 4WD FFV,19.388823529411766
Tahoe 1500 AWD,23.583816849816845
Tahoe 1500 XFE 2WD,19.388823529411766
Tahoe C10 2WD,19.388823529411766
Tahoe C1500 2WD,17.99040935672515
Tahoe Hybrid 2WD,15.576807359307361
Tahoe Hybrid 4WD,15.957309523809526
Tahoe K10 4WD,19.388823529411766
Tahoe K1500 4WD,18.311666666666667
Talon,15.685903069205809
Targa,17.347894736842107
Targa Kit,17.347894736842107
Taurus,16.265400719752908
Taurus AWD,16.550201362781955
Taurus AWD FFV,16.108759398496243
Taurus FFV,16.914197368421053
Taurus FWD,14.610191479715938
Taurus FWD FFV,14.672080745341617
Taurus SHO,17.71857624831309
Taurus Wagon,16.79783546745652
Taurus Wagon 3.0 A/C,17.347894736842107
Taurus Wagon FFV,17.347894736842107
Taurus Wagon V6 A/C,17.829780701754387
Taurus X AWD,18.311666666666667
Taurus X FWD,17.347894736842107
Tempo,14.765113329498751
Tempo AWD,17.347894736842107
Tempo FS,15.695714285714288
Tercel,11.614373484978417
Tercel EZ,9.988181818181818
Tercel Wagon,14.083336363636365
Tercel Wagon 2WD,12.072325336301631
Tercel Wagon 4WD,13.973814733092995
Terrain AWD,15.951063094882766
Terrain FWD,14.538356991591407
Terraza AWD,19.388823529411766
Terraza FWD,17.50852339181287
Testarossa,29.964545454545462
Testerossa,29.96454545454546
Thunderbird,17.934768329492464
Tiburon,15.65613348508232
Tiburon (Coupe),14.997782326369284
Tiguan,15.105832533408623
Tiguan 4motion,15.111864044168394
Titan 2WD,22.592316017316016
Titan 2WD FFV,21.974
Titan 4WD,23.30575757575757
Titan 4WD  PRO4X,19.388823529411766
Titan 4WD FFV,23.543571428571425
Titan FE 2WD,21.974
Titan FE 2WD FFV,21.974
Topaz,14.799601780121355
Topaz AWD,17.347894736842107
Toronado,17.51052469408816
Torrent AWD,17.363957602339184
Torrent FWD,17.058763157894738
Touareg,19.816217667682906
Touareg Hybrid,15.695714285714288
Town Car,18.18552592879257
Town Car FFV,17.347894736842107
Town and Country,17.059826141640865
Town and Country 2WD,18.38607552889577
Town and Country 4WD,20.425587009803923
Town and Country AWD,19.388823529411766
Town and Country FFV,17.347894736842107
Town and Country Wagon,16.62151944254576
Town and Country/Voyager/Grand Voy. 2WD,17.652515507518796
Town and Country/Voyager/Grand Voy. AWD,19.388823529411766
Tracer,12.939733082897837
Tracer Wagon,12.384445504686886
Tracker 2WD Convertible,15.050404180446884
Tracker 2WD Hardtop,15.661740878169452
Tracker 4WD,14.685651644551102
Tracker 4WD Convertible,15.449776357183193
Tracker 4WD Hardtop,16.095401433300594
Tracker Convertible 2WD,15.062405655938266
Tracker Convertible 4WD,14.749085904856015
Tracker Convertible 4x4,15.338993506493509
Tracker Hardtop 4WD,13.757634782608697
Tracker LT 2WD,18.311666666666667
Tracker LT 4WD,19.11953431372549
Tracker Van 2WD,15.338993506493509
Tracker Van 4WD,15.008860611438253
Tracker Van 4x4,15.338993506493509
Tracker ZR2 4WD,19.11953431372549
Tracker ZR2 4WD Convertible,15.695714285714288
TrailBlazer 2WD,20.912952402836133
TrailBlazer 4WD,20.715072916666667
TrailBlazer AWD,24.449093406593406
TrailBlazer Ext 2WD,21.363611111111112
TrailBlazer Ext 4WD,21.875901785714284
Trans Sport 2WD,18.17211597999524
Trans Sport/Montana 2WD,18.311666666666667
Transit Connect,14.330869565217393
Transit Connect Van,14.330869565217393
Transit Connect Van 2WD,13.668919875776398
Transit Connect Van FFV,14.330869565217393
Transit Connect Wagon FFV,14.98227272727273
Transit Connect Wagon FWD,13.960776064997805
Transit Connect Wagon LWB FFV,14.98227272727273
Transit Connect Wagon LWB FWD,14.65657114624506
Transit T150 Wagon,20.600625
Transit T150 Wagon FFV,20.600625
Traverse AWD,17.801434468524253
Traverse FWD,17.562066276803122
Trax,11.501169950738918
Trax AWD,12.207777777777777
Tredia,14.450603670242801
Tribeca AWD,18.311666666666667
Tribute 2WD,15.922677249836903
Tribute 4WD,16.64156998762892
Tribute 4WD FFV,16.4805
Tribute FWD,14.45367457086392
Tribute FWD FFV,15.695714285714288
Tribute Hybrid 2WD,10.3003125
Tribute Hybrid 4WD,11.696614668856046
Trofeo/Toronado,17.347894736842107
Trooper,21.624896101925618
Trooper 2WD,21.974
Trooper 4WD,21.241533333333333
Truck 2WD,16.2033973017478
Truck 2WD (new Version),17.396083333333333
Truck 2WD/T100 2WD,19.43370506535948
Truck 4WD,19.38970700515149
Truck 4WD (new Version),19.994724264705884
Truck 4WD/T100 4WD,22.271613199125802
Truck Cab Chassis 2WD,26.701672872581966
Tucson 2WD,14.461013539622433
Tucson 4WD,15.495024154878305
Tucson AWD,13.972764852538766
Tucson Eco AWD,12.207777777777777
Tucson Eco FWD,11.568823891625616
Tucson FWD,12.442542735042736
Tundra 2WD,20.692651006481025
Tundra 2WD FFV,21.974
Tundra 4WD,22.06228839285714
Tundra 4WD FFV,21.974
Turbo,20.600625
Turbo 2 911 GT2,20.600625
Turbo 2 911 Gt2,20.600625
Turbo 4 911,20.600625
Turbo 4 911 Cab,21.2873125
Turbo 4 911 Cab Kit,21.2873125
Turbo 4 911 Kit,20.600625
Turbo 4 911 S,20.600625
Turbo 4 911 Turbo,19.456145833333334
Turbo 4 911 Turbo Cab S,21.2873125
Turbo Firefly,9.694411764705883
Turbo GT2,20.600625
Turbo Kit,20.600625
Turbo R,31.129833333333334
Turbo R/Rl Bklds Turbo/LWB,29.96454545454546
Turbo R/Turbo R(lwb),29.96454545454546
Turbo R/Turbo Rl,28.71602272727273
Turbo RT,27.4675
Turbo Sprint,9.694411764705883
Turismo,13.187877232233348
Twin-Turbo Corvette,21.974
Uplander AWD,19.388823529411766
Uplander FWD,17.485576441102758
V10 (K10) Blazer 4WD,25.483581730769234
V10 (K10) Pickup 4WD,23.782268066492335
V10 (K10) Suburban 4WD,25.773071459790213
V10 Blazer 4WD,25.101195324283562
V10 Suburban 4WD,26.40190777972028
V12 Vanquish,25.35461538461539
V12 Vanquish S,27.4675
V12 Vantage,25.35461538461539
V12 Vantage S,24.52455357142857
V15 Jimmy 4WD,25.340186828337107
V15 Pickup 4WD,23.782268066492335
V15 Suburban 4WD,26.042572739760242
V20 Pickup 4WD,24.797537118212674
V25 Pickup 4WD,24.797537118212674
V40,14.994680406549975
V50 AWD,16.03459902597403
V50 FWD,14.5050294384058
V60 AWD,13.982677361148172
V60 CC AWD,13.948713043478262
V60 CC FWD,12.207777777777777
V60 FWD,11.365862068965518
V60 PoleStar AWD,15.695714285714288
V60 Polestar AWD,14.330869565217393
V70 AWD,16.955042940685047
V70 FWD,15.975319403306246
V70 R AWD,17.709309210526317
V70 XC AWD,17.396083333333333
V8,22.198224489795916
V8 Vantage,21.67503401360544
V8 Vantage ASM,21.974
V8 Vantage S,21.149975
V90,18.311666666666667
Van,17.829780701754387
Van (cargo),18.850245098039217
Van (passenger),19.052212009803924
Van 15/25  2WD Conversion,23.543571428571425
Van 15/25 2WD Conversion,23.11550649350649
Van 1500 2WD Cargo,21.11227450980392
Van 1500 2WD Conversion Cargo,23.543571428571425
Van 1500 AWD Cargo,21.974
Van 1500 AWD Conversion,23.76995192307692
Van 1500 AWD Conversion Cargo,23.543571428571425
Van 1500/2500 2WD,22.186024039615845
Van 1500/2500 AWD,22.95498214285714
Van 2WD,16.392727913533836
Van 2WD (cargo),16.4805
Van 2WD (passenger),16.4805
Van 4WD,17.829780701754387
Van 4WD (cargo),17.99040935672515
Van 4WD (passenger),17.829780701754387
Van(cargo),18.850245098039217
Vanagon 2WD,20.856449754901963
Vanagon Syncro 4WD,23.543571428571425
Vanagon/Camper 2WD,21.47485320378151
Vanden Plas,18.580955882352942
Vanden Plas S.C.,20.600625
Vanden Plas S/C,20.600625
Vandura 2500 2WD,27.4675
Vandura G15/25 2WD,21.65215036607592
Vandura G15/25 2WD (cargo),27.4675
Vandura G35  2WD,22.977620192307697
